95085 bien aimé                     t(u) avais bien aimé hein ?
95096 j'suis épatée                j'suis épatée .
95101 attends essaye                 attends essaye de la ranger là
95106 plus hein                      déchires pas plus hein ?
95108 était à                      c' était à ãtɔni ça .
95110 mais enfin                     grand maintenant mais enfin .
95115 comment i(l)                   et lui comment i(l) s' appelle
95133 prend alors                    qu' on prend alors ?
95138 rien hein                      reste plus rien hein ?
95145 parler un                      tu vas parler un p(e)tit
95153 hein hein                      hein hein .
95157 beaucoup hein                  en a beaucoup hein ?
95158 vas aimer                      si tu vas aimer mais
95163 attention avec                 attention avec ces p(e)tits pots ,
95173 assister en                    on va assister en direct
95175 maman elle                     après maman elle s' en est
95175 pied elle                      dans l(e) pied elle ,
95175 jours au                       pendant trois jours au pied
95175 pied alors                     jours au pied alors on
95175 alors on                       au pied alors on va
95175 arrêter hein                  on va arrêter hein .
95179 maman alors                    ah cette maman alors .
95180 lourd hein                     il est lourd hein .
95186 tiens on                       tiens on met ça .
95192 parents alors                  ces parents alors , i(l) s
95197 viens avec                     je viens avec toi ?
95202 mais en                        oh mais en plus à midi
95202 vas avoir                      midi tu vas avoir l(e)
95202 droit au                       avoir l(e) droit au fromage
95202 et aux                         la crèche et aux fruits
95209 avais oublié                  , j' avais oublié .
95210 pas être                      qui va pas être contente
95222 était intéressé             qu(e) c' était intéressé tu
95222 suis hein                      comme je suis hein .
95237 veux aller                     tu veux aller jouer un peu
95237 jouer un                       veux aller jouer un peu
95238 veux aller                     tu veux aller jouer ?
95278 mais attention                 ah non mais attention à ta
95278 attention à                   non mais attention à ta
95279 pas assez                      t(u) as pas assez d(e)
95283 veux aller                     tu veux aller t(e) coucher c'
95284 fais exprès                   tu fais exprès .
95299 vas avoir                      après tu vas avoir le ,
95301 chaud où                      t(u) as chaud où quoi là
95312 jouer un                       on va jouer un peu .
95317 attend on                      attend on va t(e) tourner .
95318 maman elle                     bah voilà maman elle t'
95321 ouais en                       ah ouais en c(e) moment tu
